instrument,note,midi,dynamic,run_number,global_seed_precondition,values_consumed_before_fit,evaluation_order,prediction,elapsed_s
clarinet,C7,96.0,ff,1246,0,10000,canonical,5.033647093156264,0.11011369999323506
clarinet,C7,96.0,fff,1247,0,0,canonical,4.929129258587799,0.11082549999991897
clarinet,C7,96.0,fff,1248,1,0,canonical,4.929129258587799,0.11226220001117326
clarinet,C7,96.0,fff,1249,42,0,canonical,4.929129258587799,0.11181990000477526
clarinet,C7,96.0,fff,1250,999,0,canonical,4.929129258587799,0.11111509999318514
clarinet,C7,96.0,fff,1251,0,1,canonical,4.929129258587799,0.11146390000067186
clarinet,C7,96.0,fff,1252,0,100,canonical,4.929129258587799,0.11138600000413135
clarinet,C7,96.0,fff,1253,0,10000,canonical,4.929129258587799,0.11011359999247361
clarinet,C7,96.0,ffff,1254,0,0,canonical,3.990988535031437,0.11161140000331216
clarinet,C7,96.0,ffff,1255,1,0,canonical,3.990988535031437,0.1108280000044033
clarinet,C7,96.0,ffff,1256,42,0,canonical,3.990988535031437,0.11029880000569392
clarinet,C7,96.0,ffff,1257,999,0,canonical,3.990988535031437,0.11069200000201818
clarinet,C7,96.0,ffff,1258,0,1,canonical,3.990988535031437,0.10949420000542887
clarinet,C7,96.0,ffff,1259,0,100,canonical,3.990988535031437,0.11070000000472646
clarinet,C7,96.0,ffff,1260,0,10000,canonical,3.990988535031437,0.11151049999170937
oboe,A#3,58.0,pppp,1261,0,0,canonical,20.154786036282623,0.12185530000715517
oboe,A#3,58.0,pppp,1262,1,0,canonical,20.154786036282623,0.12283639999805018
oboe,A#3,58.0,pppp,1263,42,0,canonical,20.154786036282623,0.12253480000072159
oboe,A#3,58.0,pppp,1264,999,0,canonical,20.154786036282623,0.12462819999200292
oboe,A#3,58.0,pppp,1265,0,1,canonical,20.154786036282623,0.12187940000148956
oboe,A#3,58.0,pppp,1266,0,100,canonical,20.154786036282623,0.12279330000455957
oboe,A#3,58.0,pppp,1267,0,10000,canonical,20.154786036282623,0.12028590000409167
oboe,A#3,58.0,ppp,1268,0,0,canonical,20.44050993129296,0.12191489999531768
oboe,A#3,58.0,ppp,1269,1,0,canonical,20.44050993129296,0.12204829999245703
oboe,A#3,58.0,ppp,1270,42,0,canonical,20.44050993129296,0.12206720000540372
oboe,A#3,58.0,ppp,1271,999,0,canonical,20.44050993129296,0.12161710001237225
oboe,A#3,58.0,ppp,1272,0,1,canonical,20.44050993129296,0.12045610000495799
oboe,A#3,58.0,ppp,1273,0,100,canonical,20.44050993129296,0.12031659999047406
oboe,A#3,58.0,ppp,1274,0,10000,canonical,20.44050993129296,0.12584700000297744
oboe,A#3,58.0,pp,1275,0,0,canonical,20.71823101915116,0.1217871999979252
oboe,A#3,58.0,pp,1276,1,0,canonical,20.71823101915116,0.12091769999824464
oboe,A#3,58.0,pp,1277,42,0,canonical,20.71823101915116,0.12165919999824837
oboe,A#3,58.0,pp,1278,999,0,canonical,20.71823101915116,0.1199176000081934
oboe,A#3,58.0,pp,1279,0,1,canonical,20.71823101915116,0.1230537999945227
oboe,A#3,58.0,pp,1280,0,100,canonical,20.71823101915116,0.12055610000970773
oboe,A#3,58.0,pp,1281,0,10000,canonical,20.71823101915116,0.12111159999039955
oboe,A#3,58.0,p,1282,0,0,canonical,21.00868980470169,0.12045470000884961
oboe,A#3,58.0,p,1283,1,0,canonical,21.00868980470169,0.12185809999937192
oboe,A#3,58.0,p,1284,42,0,canonical,21.00868980470169,0.1218421999947168
oboe,A#3,58.0,p,1285,999,0,canonical,21.00868980470169,0.12108589999843389
oboe,A#3,58.0,p,1286,0,1,canonical,21.00868980470169,0.12406869999540504
oboe,A#3,58.0,p,1287,0,100,canonical,21.00868980470169,0.12158690000069328
oboe,A#3,58.0,p,1288,0,10000,canonical,21.00868980470169,0.11910189999616705
oboe,A#3,58.0,mp,1289,0,0,canonical,21.19104170465302,0.11987589999625925
oboe,A#3,58.0,mp,1290,1,0,canonical,21.19104170465302,0.12226709999958985
oboe,A#3,58.0,mp,1291,42,0,canonical,21.19104170465302,0.1229209000011906
oboe,A#3,58.0,mp,1292,999,0,canonical,21.19104170465302,0.12229289999231696
oboe,A#3,58.0,mp,1293,0,1,canonical,21.19104170465302,0.12199700000928715
oboe,A#3,58.0,mp,1294,0,100,canonical,21.19104170465302,0.12314369999512564
oboe,A#3,58.0,mp,1295,0,10000,canonical,21.19104170465302,0.12528310000197962
oboe,A#3,58.0,mf,1296,0,0,canonical,21.419774069893645,0.1255749999982072
oboe,A#3,58.0,mf,1297,1,0,canonical,21.419774069893645,0.12638960000185762
oboe,A#3,58.0,mf,1298,42,0,canonical,21.419774069893645,0.12304190000577364
oboe,A#3,58.0,mf,1299,999,0,canonical,21.419774069893645,0.12400229999911971
oboe,A#3,58.0,mf,1300,0,1,canonical,21.419774069893645,0.12364150000212248
oboe,A#3,58.0,mf,1301,0,100,canonical,21.419774069893645,0.12467400000605267
oboe,A#3,58.0,mf,1302,0,10000,canonical,21.419774069893645,0.1251310000079684
oboe,A#3,58.0,f,1303,0,0,canonical,22.031789697443223,0.12368360000255052
oboe,A#3,58.0,f,1304,1,0,canonical,22.031789697443223,0.12172460000147112
oboe,A#3,58.0,f,1305,42,0,canonical,22.031789697443223,0.12424260000989307
oboe,A#3,58.0,f,1306,999,0,canonical,22.031789697443223,0.12224959999730345
oboe,A#3,58.0,f,1307,0,1,canonical,22.031789697443223,0.12405270000454038
oboe,A#3,58.0,f,1308,0,100,canonical,22.031789697443223,0.12262740000733174
oboe,A#3,58.0,f,1309,0,10000,canonical,22.031789697443223,0.12095789999875706
oboe,A#3,58.0,ff,1310,0,0,canonical,22.726865613170155,0.12168640000163577
oboe,A#3,58.0,ff,1311,1,0,canonical,22.726865613170155,0.12310709999292158
oboe,A#3,58.0,ff,1312,42,0,canonical,22.726865613170155,0.12389240000629798
oboe,A#3,58.0,ff,1313,999,0,canonical,22.726865613170155,0.12216699999407865
oboe,A#3,58.0,ff,1314,0,1,canonical,22.726865613170155,0.12494290000176989
oboe,A#3,58.0,ff,1315,0,100,canonical,22.726865613170155,0.123849199997494
oboe,A#3,58.0,ff,1316,0,10000,canonical,22.726865613170155,0.1231740999937756
oboe,A#3,58.0,fff,1317,0,0,canonical,23.366454672778154,0.12360840001201723
oboe,A#3,58.0,fff,1318,1,0,canonical,23.366454672778154,0.12209800000709947
oboe,A#3,58.0,fff,1319,42,0,canonical,23.366454672778154,0.12428029999136925
oboe,A#3,58.0,fff,1320,999,0,canonical,23.366454672778154,0.12448369999765418
oboe,A#3,58.0,fff,1321,0,1,canonical,23.366454672778154,0.12261839999700896
oboe,A#3,58.0,fff,1322,0,100,canonical,23.366454672778154,0.12285339999652933
oboe,A#3,58.0,fff,1323,0,10000,canonical,23.366454672778154,0.12310920000891201
oboe,A#3,58.0,ffff,1324,0,0,canonical,23.927024410902998,0.12382390000857413
oboe,A#3,58.0,ffff,1325,1,0,canonical,23.927024410902998,0.12168529999325983
oboe,A#3,58.0,ffff,1326,42,0,canonical,23.927024410902998,0.12084719999984372
oboe,A#3,58.0,ffff,1327,999,0,canonical,23.927024410902998,0.12297019999823533
oboe,A#3,58.0,ffff,1328,0,1,canonical,23.927024410902998,0.11959240000578575
oboe,A#3,58.0,ffff,1329,0,100,canonical,23.927024410902998,0.12225169999874197
oboe,A#3,58.0,ffff,1330,0,10000,canonical,23.927024410902998,0.12122200000158045
oboe,E5,76.0,pppp,1331,0,0,canonical,2.734884507888082,0.10886700000264682
oboe,E5,76.0,pppp,1332,1,0,canonical,2.734884507888082,0.1090256000024965
oboe,E5,76.0,pppp,1333,42,0,canonical,2.734884507888082,0.10838990000775084
oboe,E5,76.0,pppp,1334,999,0,canonical,2.734884507888082,0.10872829999425448
oboe,E5,76.0,pppp,1335,0,1,canonical,2.734884507888082,0.11138000000210013
oboe,E5,76.0,pppp,1336,0,100,canonical,2.734884507888082,0.11199549998855218
oboe,E5,76.0,pppp,1337,0,10000,canonical,2.734884507888082,0.11222030001226813
oboe,E5,76.0,ppp,1338,0,0,canonical,3.530897658321965,0.10948400000052061
oboe,E5,76.0,ppp,1339,1,0,canonical,3.530897658321965,0.11504460001015104
oboe,E5,76.0,ppp,1340,42,0,canonical,3.530897658321965,0.11643850000109524
oboe,E5,76.0,ppp,1341,999,0,canonical,3.530897658321965,0.12098960000730585
oboe,E5,76.0,ppp,1342,0,1,canonical,3.530897658321965,0.12028259999351576
oboe,E5,76.0,ppp,1343,0,100,canonical,3.530897658321965,0.11292980000143871
oboe,E5,76.0,ppp,1344,0,10000,canonical,3.530897658321965,0.10974580000038259
oboe,E5,76.0,pp,1345,0,0,canonical,4.549896380697249,0.11105039999529254
oboe,E5,76.0,pp,1346,1,0,canonical,4.549896380697249,0.10794650000752881
oboe,E5,76.0,pp,1347,42,0,canonical,4.549896380697249,0.1095534000050975
oboe,E5,76.0,pp,1348,999,0,canonical,4.549896380697249,0.11081110000668559
oboe,E5,76.0,pp,1349,0,1,canonical,4.549896380697249,0.1107719999999972
oboe,E5,76.0,pp,1350,0,100,canonical,4.549896380697249,0.10870830000203568
oboe,E5,76.0,pp,1351,0,10000,canonical,4.549896380697249,0.11105199999292381
oboe,E5,76.0,p,1352,0,0,canonical,5.749451102821727,0.10753170000680257
oboe,E5,76.0,p,1353,1,0,canonical,5.749451102821727,0.10933150000346359
oboe,E5,76.0,p,1354,42,0,canonical,5.749451102821727,0.10961139999562874
oboe,E5,76.0,p,1355,999,0,canonical,5.749451102821727,0.11151339999923948
oboe,E5,76.0,p,1356,0,1,canonical,5.749451102821727,0.10988360000192188
oboe,E5,76.0,p,1357,0,100,canonical,5.749451102821727,0.11119630000030156
oboe,E5,76.0,p,1358,0,10000,canonical,5.749451102821727,0.1122620999958599
oboe,E5,76.0,mp,1359,0,0,canonical,6.283471141032855,0.11006220000854228
oboe,E5,76.0,mp,1360,1,0,canonical,6.283471141032855,0.10860279999906197
oboe,E5,76.0,mp,1361,42,0,canonical,6.283471141032855,0.10987990000285208
oboe,E5,76.0,mp,1362,999,0,canonical,6.283471141032855,0.11056489999464247
oboe,E5,76.0,mp,1363,0,1,canonical,6.283471141032855,0.11100409999198746
oboe,E5,76.0,mp,1364,0,100,canonical,6.283471141032855,0.11752440000418574
oboe,E5,76.0,mp,1365,0,10000,canonical,6.283471141032855,0.11485859999083914
oboe,E5,76.0,mf,1366,0,0,canonical,6.679356134675711,0.1116984000109369
oboe,E5,76.0,mf,1367,1,0,canonical,6.679356134675711,0.1125632999901427
oboe,E5,76.0,mf,1368,42,0,canonical,6.679356134675711,0.10949760000221431
oboe,E5,76.0,mf,1369,999,0,canonical,6.679356134675711,0.10871879999467637
oboe,E5,76.0,mf,1370,0,1,canonical,6.679356134675711,0.10980689999996684
oboe,E5,76.0,mf,1371,0,100,canonical,6.679356134675711,0.11057960000471212
oboe,E5,76.0,mf,1372,0,10000,canonical,6.679356134675711,0.10717740000109188
oboe,E5,76.0,f,1373,0,0,canonical,6.92449873697951,0.1092553000053158
oboe,E5,76.0,f,1374,1,0,canonical,6.92449873697951,0.11148159998992924
oboe,E5,76.0,f,1375,42,0,canonical,6.92449873697951,0.11101540000527166
oboe,E5,76.0,f,1376,999,0,canonical,6.92449873697951,0.11079710000194609
oboe,E5,76.0,f,1377,0,1,canonical,6.92449873697951,0.1077169999916805
oboe,E5,76.0,f,1378,0,100,canonical,6.92449873697951,0.10802469999180175
oboe,E5,76.0,f,1379,0,10000,canonical,6.92449873697951,0.10910030000377446
oboe,E5,76.0,ff,1380,0,0,canonical,6.69381095320703,0.10993079999752808
oboe,E5,76.0,ff,1381,1,0,canonical,6.69381095320703,0.1079734999948414
oboe,E5,76.0,ff,1382,42,0,canonical,6.69381095320703,0.11007950000930578
oboe,E5,76.0,ff,1383,999,0,canonical,6.69381095320703,0.1096553999959724
oboe,E5,76.0,ff,1384,0,1,canonical,6.69381095320703,0.10963049999554642
oboe,E5,76.0,ff,1385,0,100,canonical,6.69381095320703,0.11078589998942334
oboe,E5,76.0,ff,1386,0,10000,canonical,6.69381095320703,0.1115706999989925
oboe,E5,76.0,fff,1387,0,0,canonical,6.275610544262019,0.11047329999564681
oboe,E5,76.0,fff,1388,1,0,canonical,6.275610544262019,0.10784490000514779
oboe,E5,76.0,fff,1389,42,0,canonical,6.275610544262019,0.10965389999910258
oboe,E5,76.0,fff,1390,999,0,canonical,6.275610544262019,0.11154979999992065
oboe,E5,76.0,fff,1391,0,1,canonical,6.275610544262019,0.1106900000013411
oboe,E5,76.0,fff,1392,0,100,canonical,6.275610544262019,0.1111871000030078
oboe,E5,76.0,fff,1393,0,10000,canonical,6.275610544262019,0.11175729999376927
oboe,E5,76.0,ffff,1394,0,0,canonical,5.774583950126402,0.10989359999075532
oboe,E5,76.0,ffff,1395,1,0,canonical,5.774583950126402,0.11048200000368524
oboe,E5,76.0,ffff,1396,42,0,canonical,5.774583950126402,0.11034199999994598
oboe,E5,76.0,ffff,1397,999,0,canonical,5.774583950126402,0.10890410000865813
oboe,E5,76.0,ffff,1398,0,1,canonical,5.774583950126402,0.11062500000116415
oboe,E5,76.0,ffff,1399,0,100,canonical,5.774583950126402,0.10918769999989308
oboe,E5,76.0,ffff,1400,0,10000,canonical,5.774583950126402,0.10879250000289176
oboe,A6,93.0,pppp,1401,0,0,canonical,3.198129502465531,0.10705069999676198
oboe,A6,93.0,pppp,1402,1,0,canonical,3.198129502465531,0.10878340000635944
oboe,A6,93.0,pppp,1403,42,0,canonical,3.198129502465531,0.10916799999540672
oboe,A6,93.0,pppp,1404,999,0,canonical,3.198129502465531,0.1093894000077853
oboe,A6,93.0,pppp,1405,0,1,canonical,3.198129502465531,0.10865090000152122
oboe,A6,93.0,pppp,1406,0,100,canonical,3.198129502465531,0.1060832999937702
oboe,A6,93.0,pppp,1407,0,10000,canonical,3.198129502465531,0.10762369999429211
oboe,A6,93.0,ppp,1408,0,0,canonical,3.8004185560883132,0.10581429999729153
oboe,A6,93.0,ppp,1409,1,0,canonical,3.8004185560883132,0.10721360000025015
oboe,A6,93.0,ppp,1410,42,0,canonical,3.8004185560883132,0.10827759999665432
oboe,A6,93.0,ppp,1411,999,0,canonical,3.8004185560883132,0.11048259999370202
oboe,A6,93.0,ppp,1412,0,1,canonical,3.8004185560883132,0.10898469999665394
oboe,A6,93.0,ppp,1413,0,100,canonical,3.8004185560883132,0.10784310000599362
oboe,A6,93.0,ppp,1414,0,10000,canonical,3.8004185560883132,0.10965830000350252
oboe,A6,93.0,pp,1415,0,0,canonical,4.508198292092781,0.11253639998903964
oboe,A6,93.0,pp,1416,1,0,canonical,4.508198292092781,0.10976219999429304
oboe,A6,93.0,pp,1417,42,0,canonical,4.508198292092781,0.12483220000285655
oboe,A6,93.0,pp,1418,999,0,canonical,4.508198292092781,0.10943540000880603
oboe,A6,93.0,pp,1419,0,1,canonical,4.508198292092781,0.10898099999758415
oboe,A6,93.0,pp,1420,0,100,canonical,4.508198292092781,0.10997869999846444
oboe,A6,93.0,pp,1421,0,10000,canonical,4.508198292092781,0.11281470001267735
oboe,A6,93.0,p,1422,0,0,canonical,5.266041111411463,0.14300039999943692
oboe,A6,93.0,p,1423,1,0,canonical,5.266041111411463,0.11310390000289772
oboe,A6,93.0,p,1424,42,0,canonical,5.266041111411463,0.10898589999123942
oboe,A6,93.0,p,1425,999,0,canonical,5.266041111411463,0.10991040000226349
oboe,A6,93.0,p,1426,0,1,canonical,5.266041111411463,0.11462600000959355
oboe,A6,93.0,p,1427,0,100,canonical,5.266041111411463,0.10899599999538623
oboe,A6,93.0,p,1428,0,10000,canonical,5.266041111411463,0.1112031999946339
oboe,A6,93.0,mp,1429,0,0,canonical,5.560575245923672,0.10792309998942073
oboe,A6,93.0,mp,1430,1,0,canonical,5.560575245923672,0.10896430000138935
oboe,A6,93.0,mp,1431,42,0,canonical,5.560575245923672,0.13115630000538658
oboe,A6,93.0,mp,1432,999,0,canonical,5.560575245923672,0.10870529999374412
oboe,A6,93.0,mp,1433,0,1,canonical,5.560575245923672,0.11022239999147132
oboe,A6,93.0,mp,1434,0,100,canonical,5.560575245923672,0.1110398000018904
oboe,A6,93.0,mp,1435,0,10000,canonical,5.560575245923672,0.10944469999230932
oboe,A6,93.0,mf,1436,0,0,canonical,5.726280865833383,0.10995030000049155
oboe,A6,93.0,mf,1437,1,0,canonical,5.726280865833383,0.12732149999646936
oboe,A6,93.0,mf,1438,42,0,canonical,5.726280865833383,0.11353089999465737
oboe,A6,93.0,mf,1439,999,0,canonical,5.726280865833383,0.11019979999400675
oboe,A6,93.0,mf,1440,0,1,canonical,5.726280865833383,0.10786590000498109
oboe,A6,93.0,mf,1441,0,100,canonical,5.726280865833383,0.10824650000722613
oboe,A6,93.0,mf,1442,0,10000,canonical,5.726280865833383,0.11711130000185221
oboe,A6,93.0,f,1443,0,0,canonical,5.585203717558206,0.11836609999591019
oboe,A6,93.0,f,1444,1,0,canonical,5.585203717558206,0.1097548999969149
oboe,A6,93.0,f,1445,42,0,canonical,5.585203717558206,0.10943520000728313
oboe,A6,93.0,f,1446,999,0,canonical,5.585203717558206,0.10798189998604357
oboe,A6,93.0,f,1447,0,1,canonical,5.585203717558206,0.10681870000553317
oboe,A6,93.0,f,1448,0,100,canonical,5.585203717558206,0.10784740000963211
oboe,A6,93.0,f,1449,0,10000,canonical,5.585203717558206,0.10816810000687838
oboe,A6,93.0,ff,1450,0,0,canonical,5.089918323684886,0.10916579999320675
oboe,A6,93.0,ff,1451,1,0,canonical,5.089918323684886,0.10792790001141839
oboe,A6,93.0,ff,1452,42,0,canonical,5.089918323684886,0.10881599999265745
oboe,A6,93.0,ff,1453,999,0,canonical,5.089918323684886,0.11546020000241697
oboe,A6,93.0,ff,1454,0,1,canonical,5.089918323684886,0.11079449999670032
oboe,A6,93.0,ff,1455,0,100,canonical,5.089918323684886,0.11656149999180343
oboe,A6,93.0,ff,1456,0,10000,canonical,5.089918323684886,0.10893970000324771
oboe,A6,93.0,fff,1457,0,0,canonical,4.543635894771843,0.10887570001068525
oboe,A6,93.0,fff,1458,1,0,canonical,4.543635894771843,0.11025569999765139
oboe,A6,93.0,fff,1459,42,0,canonical,4.543635894771843,0.11902169999666512
oboe,A6,93.0,fff,1460,999,0,canonical,4.543635894771843,0.10901559999911115
oboe,A6,93.0,fff,1461,0,1,canonical,4.543635894771843,0.10946349998994265
oboe,A6,93.0,fff,1462,0,100,canonical,4.543635894771843,0.10993999999482185
oboe,A6,93.0,fff,1463,0,10000,canonical,4.543635894771843,0.1080696999997599
oboe,A6,93.0,ffff,1464,0,0,canonical,4.01920106287257,0.10753799999656621
oboe,A6,93.0,ffff,1465,1,0,canonical,4.01920106287257,0.10780250000243541
oboe,A6,93.0,ffff,1466,42,0,canonical,4.01920106287257,0.15427379999891855
oboe,A6,93.0,ffff,1467,999,0,canonical,4.01920106287257,0.10915519999980461
oboe,A6,93.0,ffff,1468,0,1,canonical,4.01920106287257,0.10853470000438392
oboe,A6,93.0,ffff,1469,0,100,canonical,4.01920106287257,0.11729209999612067
oboe,A6,93.0,ffff,1470,0,10000,canonical,4.01920106287257,0.1163347999972757
