family,instrument,band_index,dynamic,energy_provenance,energy_w_bloom,energy_w_buildup,energy_w_decay,energy_w_residue,energy_w_shimmer,energy_w_strike,f_c_hz,f_centre_hz,f_hi_hz,f_lo_hz,fill_fraction,modes_per_band,notes,ref_distance_m,spl_db_decay,spl_db_strike,stroke,t_contact_provenance,t_contact_s
membrane,bassdrum_32in,32,,mixed_primary_and_fill,,,0.0,,,3.122923067191149e-19,,7985.673338139188,8440.066514709539,7555.743613196125,0.5934959349593496,5125.806932700431,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,-58.21065850127578,,,
membrane,bassdrum_32in,33,,mixed_primary_and_fill,,,0.0,,,9.789705136516217e-22,,8918.87568152042,9424.847930259928,8440.066514709539,0.5934959349593496,6375.140867424765,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,-83.24857524542394,,,
membrane,bassdrum_32in,34,,mixed_primary_and_fill,,,0.0,,,1.3609833561705924e-24,,9958.08899294587,10521.49988256573,9424.847930259928,0.5934959349593496,7926.558154062646,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,-111.81774321568292,,,
membrane,bassdrum_32in,35,,mixed_primary_and_fill,,,0.0,,,4.781580321246638e-28,,11115.35607425443,11742.730792801776,10521.49988256573,0.5934959349593496,9852.830206818406,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,-146.36055680224877,,,
membrane,bassdrum_32in,36,,mixed_primary_and_fill,,,0.0,,,0.0,,12404.08777909383,13102.692750631822,11742.730792801776,0.5934959349593496,12244.228392386312,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,-300.0,,,
membrane,bassdrum_32in,37,,mixed_primary_and_fill,,,0.0,,,0.0,,13839.218423072582,14617.145514022386,13102.692750631822,0.5934959349593496,15212.728929225814,effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m,0.9144,-300.0,-300.0,,,
membrane,bassdrum_28in,0,,internal_default,,,0.0,,,0.0,,31.070005997851133,48.26726363532532,19.999999999999982,0.873134328358209,0.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,1,,internal_default,,,0.9729554493236289,,,0.04044744714102556,,62.04115804080137,79.74567027716589,48.26726363532532,0.873134328358209,1.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,2,,internal_default,,,0.0,,,0.0,,95.6807360113951,114.80000371009025,79.74567027716589,0.873134328358209,0.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,3,,internal_default,,,0.021297625532532952,,,0.03371745926165569,,132.8925478326256,153.83648692246896,114.80000371009025,0.873134328358209,1.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,4,,internal_default,,,0.005517936115344693,,,0.09001706918129784,,174.22138513818598,197.30748957342993,153.83648692246896,0.873134328358209,3.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,5,,internal_default,,,0.0002098267074590869,,,0.0523605096260881,,220.18573768342424,245.71677022503872,197.30748957342993,0.873134328358209,2.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,6,,internal_default,,,1.8760782911103833e-05,,,0.11170189707842987,,271.33552007714667,299.62531408868983,245.71677022503872,0.873134328358209,5.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,7,,internal_default,,,3.959704567032794e-07,,,0.09295454640221128,,328.2721301869142,359.65783393574134,299.62531408868983,0.873134328358209,5.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,8,,internal_default,,,5.51871057541409e-09,,,0.09022122499521056,,391.6601411572962,426.51000950742576,359.65783393574134,0.873134328358209,6.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,9,,internal_default,,,4.882224613565712e-11,,,0.10598448799738812,,462.2369334140603,500.9565493170786,426.51000950742576,0.873134328358209,9.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,10,,internal_default,,,1.3337300883250572e-13,,,0.08001446500182972,,540.822128965883,583.8601682679283,500.9565493170786,0.873134328358209,9.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,11,,internal_default,,,1.6881643343342341e-16,,,0.06438186916325019,,628.3275372521083,676.1815851225036,583.8601682679283,0.873134328358209,10.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,12,,internal_default,,,9.247635304948765e-20,,,0.0578065510155894,,725.7679631618286,778.9906556781491,676.1815851225036,0.873134328358209,13.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,13,,internal_default,,,9.671533260643805e-24,,,0.029101158398926442,,834.2731048009164,893.4787706641346,778.9906556781491,0.873134328358209,10.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,14,,internal_default,,,2.904719103655157e-28,,,0.014330556805231076,,955.1007271246142,1020.9726620319176,893.4787706641346,0.873134328358209,8.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,15,,internal_default,,,1.5761141233574843e-33,,,0.005141906811138075,,1089.651288384257,1162.94977763112,1020.9726620319176,0.873134328358209,5.0,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,16,,internal_default,,,5.62575156156345e-38,,,0.0593284704350443,,1239.484201797112,1321.055402438827,1162.94977763112,0.873134328358209,108.78931889379146,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,17,,internal_default,,,1.7508425883611177e-44,,,0.03632028301969693,,1406.3359280729921,1497.1217247495472,1321.055402438827,0.873134328358209,137.4558747435379,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,18,,internal_default,,,6.283399914117079e-52,,,0.02001947197230907,,1592.1401126215692,1693.1890682721116,1497.1217247495472,0.873134328358209,173.29438459164206,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,19,,internal_default,,,1.9308969258419592e-60,,,0.009798001809014745,,1799.050003290016,1911.5295361791561,1693.1890682721116,0.873134328358209,218.0597010381135,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,20,,internal_default,,,3.620610865053103e-70,,,0.004190806527107814,,2029.4634099536993,2154.6733411054515,1911.5295361791561,0.873134328358209,273.9317522362233,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,21,,internal_default,,,2.8167887435403417e-81,,,0.001538305353689396,,2286.0504961747515,2425.4381262171387,2154.6733411054515,0.873134328358209,343.61802795491224,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,22,,internal_default,,,5.861662161958321e-94,,,0.0004746433492011553,,2571.784725619831,2726.9616171356174,2425.4381262171387,0.873134328358209,430.4807210000116,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,23,,internal_default,,,1.979681604392645e-108,,,0.00012022731144497039,,2889.9773222733784,3062.7379830990285,2726.9616171356174,0.873134328358209,538.6944493131047,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,24,,internal_default,,,6.145227738176964e-125,,,2.4335808155795346e-05,,3244.3156440657726,3436.658328728339,3062.7379830990285,0.873134328358209,673.4419073744472,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,25,,internal_default,,,9.179750458148916e-144,,,3.817344347178655e-06,,3638.905914797386,3853.0557856320793,3436.658328728339,0.873134328358209,841.1565606569,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,26,,internal_default,,,3.159987711981319e-165,,,4.480881785792601e-07,,4078.320809686421,4316.755726388418,3853.0557856320793,0.873134328358209,1049.823685889204,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,27,,internal_default,,,1.0844303685433941e-189,,,3.78233600510505e-08,,4567.652446074554,4833.131682803398,4316.755726388418,0.873134328358209,1309.3537745761082,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,28,,internal_default,,,1.429853894981853e-217,,,2.1941417657450196e-09,,5112.571393434344,5408.167616447384,4833.131682803398,0.873134328358209,1632.0456838155956,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,29,,internal_default,,,2.4477341064229876e-249,,,8.307448246311272e-11,,5719.392386557584,6048.527263084527,5408.167616447384,0.873134328358209,2033.161093486691,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,30,,internal_default,,,1.5829124715059588e-285,,,1.935807619205518e-12,,6395.147503469621,6761.631354584867,6048.527263084527,0.873134328358209,2531.6370064746106,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,31,,internal_default,,,0.0,,,2.5966800027315938e-14,,7147.667656109318,7555.743613196125,6761.631354584867,0.873134328358209,3150.969449487769,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,32,,internal_default,,,0.0,,,1.858226365469676e-16,,7985.673338139188,8440.066514709539,7555.743613196125,0.873134328358209,3920.3094947352374,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,33,,internal_default,,,0.0,,,6.505871974797416e-19,,8918.87568152042,9424.847930259928,8440.066514709539,0.873134328358209,4875.822597491615,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,34,,internal_default,,,0.0,,,1.0098447418568922e-21,,9958.08899294587,10521.49988256573,9424.847930259928,0.873134328358209,6062.374490482767,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,35,,internal_default,,,0.0,,,6.212404591350789e-25,,11115.35607425443,11742.730792801776,10521.49988256573,0.873134328358209,7535.622062428113,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,36,,internal_default,,,0.0,,,1.3332762086292744e-28,,12404.08777909383,13102.692750631822,11742.730792801776,0.873134328358209,9364.606481011248,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
membrane,bassdrum_28in,37,,internal_default,,,0.0,,,8.633670072804229e-33,,13839.218423072582,14617.145514022386,13102.692750631822,0.873134328358209,11634.969175606066,"effective wave speed c = 67.036 m/s scaled from 82 cm Fletcher & Rossing anchor (f ∝ 1/a at fixed c; internal_default); in-vacuo bias applies above any local measured range | AmplitudeLayer refused: fill_fraction=0.873 > 0.6 (vector mostly residual fill, not a measurement); using equipartition (internal_default)",,,,,,
