family,instrument,band_index,energy_w_bloom,energy_w_bloom_p05,energy_w_bloom_p25,energy_w_bloom_p50,energy_w_bloom_p75,energy_w_bloom_p95,energy_w_buildup,energy_w_buildup_p05,energy_w_buildup_p25,energy_w_buildup_p50,energy_w_buildup_p75,energy_w_buildup_p95,energy_w_decay,energy_w_decay_p05,energy_w_decay_p25,energy_w_decay_p50,energy_w_decay_p75,energy_w_decay_p95,energy_w_residue,energy_w_residue_p05,energy_w_residue_p25,energy_w_residue_p50,energy_w_residue_p75,energy_w_residue_p95,energy_w_shimmer,energy_w_shimmer_p05,energy_w_shimmer_p25,energy_w_shimmer_p50,energy_w_shimmer_p75,energy_w_shimmer_p95,energy_w_strike,energy_w_strike_p05,energy_w_strike_p25,energy_w_strike_p50,energy_w_strike_p75,energy_w_strike_p95,f_centre_hz,f_hi_hz,f_lo_hz,mc_n_draws,mc_seed,modes_per_band,modes_per_band_p05,modes_per_band_p25,modes_per_band_p50,modes_per_band_p75,modes_per_band_p95
plate,gong_50cm_bronze,25,,,,,,,0.013509466000066132,0.00695155727182981,0.007884086556539757,0.013509466000066132,0.02440061980041419,0.07094178375852071,,,,,,,0.00012068812276078324,1.1098776743218372e-06,2.7477611704678394e-05,0.00012068812276078324,0.0006600185056709975,0.003270328929202497,0.01758881847100275,0.006996568202520403,0.010807726001016685,0.01758881847100275,0.030118665155537676,0.09953373450601817,0.005966545562868253,0.0033887080038081455,0.0036741203402567884,0.005966545562868253,0.00942819607575086,0.03365523594677973,3638.905914797386,3853.0557856320793,3436.658328728339,400,20260803,3.0,2.0,2.0,3.0,4.0,23.519031070760406
plate,gong_50cm_bronze,26,,,,,,,0.07311013032696129,0.00813996520377566,0.009258664736705148,0.07311013032696129,0.07878950488820069,0.08600579450205141,,,,,,,0.00012703903414505128,2.653469005509805e-07,1.594221110473599e-05,0.00012703903414505128,0.0006726921341798696,0.006106240538180051,0.0487275082740586,0.005450535756941976,0.010631965054573183,0.0487275082740586,0.09259921428123986,0.10296595726811454,0.036868214068156685,0.0038221972198369224,0.004128319331009537,0.036868214068156685,0.03775989835326381,0.03850453848627988,4078.320809686421,4316.755726388418,3853.0557856320793,400,20260803,20.404144613886302,2.0,2.0,20.404144613886302,22.459926824416883,26.190777905445294
plate,gong_50cm_bronze,27,,,,,,,0.08444523933279334,0.009626063137759206,0.07978200205941206,0.08444523933279334,0.08888269463583187,0.09759055587813423,,,,,,,9.984951685740514e-05,2.344567925076244e-07,1.1414614009668596e-05,9.984951685740514e-05,0.0005999206766542873,0.006268513420855971,0.0733754072968561,0.0076645854153468045,0.04527628859804984,0.0733754072968561,0.08860396042781875,0.1007730835704858,0.0421780821451294,0.004533427570771478,0.041364489747096965,0.0421780821451294,0.043023075320404364,0.043996824702959056,4567.652446074554,4833.131682803398,4316.755726388418,400,20260803,23.15929091337762,2.0,21.51163400039505,23.15929091337762,25.011360096470266,29.166033465773626
plate,gong_50cm_bronze,28,,,,,,,0.08668295655778513,0.07804681261548109,0.08262044571916782,0.08668295655778513,0.09176151527802519,0.0981807465702696,,,,,,,4.714249006033203e-05,3.0007536362384965e-08,4.153076034924288e-06,4.714249006033203e-05,0.0003957075363671589,0.005026111928220153,0.06117154687501941,0.00919263206368768,0.03762377563210441,0.06117154687501941,0.07744224584159179,0.09244270524016257,0.04719323376870368,0.045345850615664755,0.04644939909479838,0.04719323376870368,0.048255825607372876,0.04936058211055356,5112.571393434344,5408.167616447384,4833.131682803398,400,20260803,25.790171497071775,21.433550974963296,24.00337330108679,25.790171497071775,27.85263455067114,32.47927614818038
plate,gong_50cm_bronze,29,,,,,,,0.08399409931225985,0.07672660183733332,0.08062041804328826,0.08399409931225985,0.08823751245760472,0.0942512540159872,,,,,,,1.914719481475411e-05,2.6390319655485896e-09,9.649438784865976e-07,1.914719481475411e-05,0.0001934134285036574,0.003416242895707156,0.046262587707341776,0.0069031833028725745,0.026108212246318718,0.046262587707341776,0.06147221991578542,0.08011668780886495,0.05246992397590742,0.05048798578573533,0.05166377505903247,0.05246992397590742,0.05359906521688062,0.05499369330791445,5719.392386557584,6048.527263084527,5408.167616447384,400,20260803,28.719918426525474,23.868388609265878,26.730141102277038,28.719918426525474,31.016675959286427,36.16890107280774
plate,gong_50cm_bronze,30,,,,,,,0.0783012418990153,0.07244638989468036,0.07602649903718983,0.0783012418990153,0.08203548662801026,0.08726102038302241,,,,,,,6.65217494865825e-06,1.7163357058721853e-10,1.8515976029658287e-07,6.65217494865825e-06,9.461896327181429e-05,0.002352263358661005,0.03203970409299316,0.003270261883837789,0.015315392846877808,0.03203970409299316,0.04747020688292847,0.06740069313540344,0.05823396089395029,0.05607859949320104,0.05734433310570941,0.05823396089395029,0.05949579312081773,0.06099417210119059,6395.147503469621,6761.631354584867,6048.527263084527,400,20260803,31.982482726798693,26.579822236100863,29.766667975591893,31.982482726798693,34.54015044117941,40.27766502080244
plate,gong_50cm_bronze,31,,,,,,,0.07174117942635888,0.0661951721500847,0.07004779783750731,0.07174117942635888,0.07531501611704478,0.0800796880537753,,,,,,,2.0468980974218826e-06,8.0947368562418e-12,2.6397995426101715e-08,2.0468980974218826e-06,4.0862517124636186e-05,0.001570979563862123,0.021698665898276966,0.0012225701508397735,0.008647410532944027,0.021698665898276966,0.03522667938483272,0.05492657951833468,0.06458554221264876,0.06217495847250152,0.06365377521662341,0.06458554221264876,0.06594069565814659,0.06758358773927223,7147.667656109318,7555.743613196125,6761.631354584867,400,20260803,35.61567223760842,29.599272982695698,33.14814235281581,35.61567223760842,38.46388936278389,44.8531819162081
plate,gong_50cm_bronze,32,,,,,,,0.06655517852609509,0.05967556249453133,0.0639270692450869,0.06655517852609509,0.0694770913323409,0.07426319560257351,,,,,,,5.289507672931413e-07,1.6988333224338513e-13,3.0677272176892016e-09,5.289507672931413e-07,1.6406335448663386e-05,0.0010155972878895685,0.014016296801819657,0.0004012028696781277,0.004488635757562299,0.014016296801819657,0.02549018931920163,0.04512980974168815,0.0715713008399195,0.06896234679219083,0.07059781102762713,0.0715713008399195,0.07306614475105963,0.07507560739389357,7985.673338139188,8440.066514709539,7555.743613196125,400,20260803,39.66158974499694,32.961731396163565,36.913750048998665,39.66158974499694,42.833362507553375,49.94847459427926
plate,gong_50cm_bronze,33,,,,,,,0.06249545070725809,0.05439122919119167,0.05995422533380689,0.06249545070725809,0.06532401863228024,0.07006810276276948,,,,,,,1.2973138068783929e-07,2.020015476625341e-15,3.033702049759044e-10,1.2973138068783929e-07,5.9314129874619915e-06,0.0006448089042872952,0.009031351776665926,0.00011778113479511836,0.002399994543643736,0.009031351776665926,0.018310710767179123,0.03774339467919472,0.07935741530095766,0.07650118412072728,0.07822656286430013,0.07935741530095766,0.0809423729871435,0.08329180176922311,8918.87568152042,9424.847930259928,8440.066514709539,400,20260803,44.167120884479814,36.70616292731315,41.10712836263096,44.167120884479814,47.69920499715969,55.62258925032586
plate,gong_50cm_bronze,34,,,,,,,0.06012776766171499,0.05051909107408455,0.05747482124008976,0.06012776766171499,0.06350234680976824,0.06831202749154651,,,,,,,2.737158068878271e-08,1.4373263151832383e-17,2.6120150355345807e-11,2.737158068878271e-08,2.0086954454973433e-06,0.00040303820625261236,0.0057065070910531385,3.196754597634467e-05,0.0011750133428733538,0.0057065070910531385,0.013102828773364064,0.03218491705049971,0.08796068454403656,0.08487339691226121,0.08665965617138416,0.08796068454403656,0.08962238221030225,0.09240242957675188,9958.08899294587,10521.49988256573,9424.847930259928,400,20260803,49.184477469673325,40.87595947715474,45.7768717613028,49.184477469673325,53.11780407059606,61.941279689545844
plate,gong_50cm_bronze,35,,,,,,,0.05985579916380314,0.04691616910842743,0.05611757526834493,0.05985579916380314,0.0638634990734998,0.06910186264073229,,,,,,,4.736498639495331e-09,6.516295447751956e-20,1.5397122170058163e-12,4.736498639495331e-09,6.125458223137518e-07,0.00024324474596784982,0.003576898407226991,7.600697392277017e-06,0.0005639082025975205,0.003576898407226991,0.009412347917250059,0.028059942287845904,0.09752747281908072,0.09382056038099967,0.09589048799310824,0.09752747281908072,0.09933129446985357,0.10238441571301148,11115.35607425443,11742.730792801776,10521.49988256573,400,20260803,54.77180254271247,45.51944223880571,50.97709501293601,54.77180254271247,59.15195252101759,68.97776930720873
plate,gong_50cm_bronze,36,,,,,,,0.06093514216821255,0.04450270000471482,0.056142023467961634,0.06093514216821255,0.06610331436428946,0.07220068066827603,,,,,,,6.387611194196215e-10,1.6209318282156172e-22,6.13891608329222e-14,6.387611194196215e-10,1.6530354526888304e-07,0.00013188133513591634,0.0021682633999039226,1.6911338590790499e-06,0.000261358118378585,0.0021682633999039226,0.006775938424011719,0.024612825048905357,0.1080779585772175,0.10327771170096689,0.10601718350782145,0.1080779585772175,0.10998965937361395,0.1133120133500752,12404.08777909383,13102.692750631822,11742.730792801776,400,20260803,60.99384415799838,50.69042166190554,56.76806028835352,60.99384415799838,65.87157636257687,76.81359962928651
plate,gong_50cm_bronze,37,,,,,,,0.06319056206936632,0.04236015974009978,0.056805743399828426,0.06319056206936632,0.06952866749332191,0.07671862345086623,,,,,,,7.691407202405719e-11,2.6326984444913074e-25,2.4653458155377236e-15,7.691407202405719e-11,3.837935464903141e-08,6.540435974887198e-05,0.0012779802782306804,3.1722991054342985e-07,0.00010686457562321932,0.0012779802782306804,0.004842986641599705,0.021694019016015826,0.1196207436915401,0.1136269952052122,0.11729572609654385,0.1196207436915401,0.1218212223046837,0.12570693319714957,13839.218423072582,14617.145514022386,13102.692750631822,400,20260803,67.92270570735903,56.44882102863896,63.21687550230949,67.92270570735903,73.35454515975803,85.53957524677108
plate,tamtam_80cm_bronze,0,0.004481378628027636,0.0018848041551223285,0.003253296643979954,0.004481378628027636,0.006813615976819461,0.011404046847637257,,,,,,,,,,,,,0.1668115038266393,0.08696964862092035,0.12079486643983296,0.1668115038266393,0.24999984671754205,0.3814246946543436,0.0351993313810976,0.018681069579839237,0.026274086894863213,0.0351993313810976,0.05394209073324577,0.08764119630608927,0.0005571611025721614,0.00046249283100764215,0.0005039407610430628,0.0005571611025721614,0.0008977962720230943,0.0012602699244280465,31.070005997851133,48.26726363532532,19.999999999999982,400,20260803,1.0,1.0,1.0,1.0,2.0,2.0
plate,tamtam_80cm_bronze,1,0.006984271479555704,0.002644957177701108,0.004506058713849396,0.006984271479555704,0.010791905520092583,0.01602071048672628,,,,,,,,,,,,,0.19417112579776202,0.08402177442752619,0.11129749102494414,0.19417112579776202,0.26286898143123905,0.33711989071056797,0.05330615195037435,0.02344346576465628,0.03345698941731962,0.05330615195037435,0.07510930930094091,0.11108043575255999,0.0013468825475941016,0.0005455973029294442,0.0006172697093586857,0.0013468825475941016,0.0015183257985905303,0.0016615105122187155,62.04115804080137,79.74567027716589,48.26726363532532,400,20260803,3.0,1.0,1.0,3.0,3.0,3.0
plate,tamtam_80cm_bronze,2,0.008209955132824296,0.003504301474407074,0.0061712840748178914,0.008209955132824296,0.01244424622644211,0.02179737580677619,,,,,,,,,,,,,0.12994903939990887,0.09969146869140917,0.11578846967468538,0.12994903939990887,0.20373500662085667,0.28756543675156326,0.05490356474893148,0.02811644941740432,0.042501261114804366,0.05490356474893148,0.08402633816801898,0.12600904564392856,0.0011264714805418368,0.0008912451385159291,0.0009909358000437067,0.0011264714805418368,0.0018037044204157497,0.0023697244154817334,95.6807360113951,114.80000371009025,79.74567027716589,400,20260803,2.0,2.0,2.0,2.0,4.0,4.0
plate,tamtam_80cm_bronze,3,0.00926704733943642,0.0038494016094423955,0.006650745941635537,0.00926704733943642,0.013327158825206542,0.020856462060248073,,,,,,,,,,,,,0.09602413431158954,0.07184726250392473,0.08525380460784994,0.09602413431158954,0.17587144918641934,0.19841800489107767,0.05533758622865675,0.029989420466753895,0.04297808332527122,0.05533758622865675,0.08087570403544157,0.11654456792425139,0.0012534030378825133,0.0009929072663485653,0.0010889764072178894,0.0012534030378825133,0.002303921924651866,0.0025063734381851814,132.8925478326256,153.83648692246896,114.80000371009025,400,20260803,2.0,2.0,2.0,2.0,5.0,5.0
plate,tamtam_80cm_bronze,4,0.01169988220728186,0.005050660328745167,0.008606543179325661,0.01169988220728186,0.0181999379381948,0.028854104155847823,,,,,,,,,,,,,0.08824702213680671,0.05681269434891582,0.07215643260091593,0.08824702213680671,0.12839373293095002,0.18366445643607432,0.06478523548811813,0.034356505538031386,0.051565732664353124,0.06478523548811813,0.09467266650571471,0.1317725139832421,0.0017234183809499283,0.001280605842001936,0.001481982264923703,0.0017234183809499283,0.002759179512532294,0.0032438364908556243,174.22138513818598,197.30748957342993,153.83648692246896,400,20260803,3.0,3.0,3.0,3.0,6.0,6.0
plate,tamtam_80cm_bronze,5,0.01340503610069927,0.005625879655012595,0.009330696608592258,0.01340503610069927,0.019556058203013787,0.031283998611940304,,,,,,,,,,,,,0.06405054787379527,0.030821205261406213,0.05032003045431455,0.06405054787379527,0.10528636168552506,0.13827466969927232,0.06044962225003149,0.03577841945347025,0.04955784201634952,0.06044962225003149,0.09996782376919486,0.12754037820267872,0.0018084166937957261,0.0014484034346830402,0.0015957347147956785,0.0018084166937957261,0.003260212190135548,0.0035899042570767025,220.18573768342424,245.71677022503872,197.30748957342993,400,20260803,4.0,3.0,3.0,4.0,6.0,8.0
plate,tamtam_80cm_bronze,6,0.015979631134715903,0.006322619800672093,0.010982710855152008,0.015979631134715903,0.0242322677339975,0.03668246567428651,,,,,,,,,,,,,0.052278647771039057,0.020874645259400613,0.037913785943818265,0.052278647771039057,0.0725882253189388,0.106411819100634,0.066908329875355,0.035859354772946536,0.05274800576084915,0.066908329875355,0.10590746454929631,0.1283532154156086,0.0022993048817762794,0.0017208728891553139,0.001975396144864,0.0022993048817762794,0.0038591910470713127,0.004257329121056569,271.33552007714667,299.62531408868983,245.71677022503872,400,20260803,4.0,3.0,4.0,4.0,8.0,8.0
plate,tamtam_80cm_bronze,7,0.017735117932801543,0.007162679069245293,0.012509986601633077,0.017735117932801543,0.025897264943530195,0.03760240945335674,,,,,,,,,,,,,0.0364118825264787,0.010941795515870758,0.023827247354257515,0.0364118825264787,0.05376870731066766,0.08093626670930863,0.0662793360008328,0.03751808836573947,0.05148580313008119,0.0662793360008328,0.10047894770949722,0.11776816844948677,0.0035322148927094347,0.001915929181969914,0.0021898480308242324,0.0035322148927094347,0.004232200218492353,0.004725591864702351,328.2721301869142,359.65783393574134,299.62531408868983,400,20260803,8.0,4.0,4.0,8.0,8.0,9.0
plate,tamtam_80cm_bronze,8,0.017961705703314866,0.007542236541575414,0.012544971567446687,0.017961705703314866,0.027098183388092584,0.04481886189254412,,,,,,,,,,,,,0.022659763964858116,0.006417425000961605,0.014072736847890115,0.022659763964858116,0.03320027388363995,0.0556036674139692,0.0634513032169374,0.0322896604903806,0.04738550482960779,0.0634513032169374,0.09064082005489738,0.1116356767762087,0.0035080843210546723,0.0018040085866433868,0.0025189199303889192,0.0035080843210546723,0.004587112209468567,0.005313908714976447,391.6601411572962,426.51000950742576,359.65783393574134,400,20260803,8.0,4.0,5.0,8.0,9.0,9.0
plate,tamtam_80cm_bronze,9,0.019538248530862286,0.0069920710723250555,0.012957593651823442,0.019538248530862286,0.02633990522489916,0.037879508764388496,,,,,,,,,,,,,0.013032233181713024,0.002039182926331259,0.007894314624626354,0.013032233181713024,0.020257438346324923,0.03166804003162297,0.060606066503646965,0.02775793809232097,0.03922169791152917,0.060606066503646965,0.07557297902129438,0.08802427712978196,0.004022715796222721,0.001978755907868794,0.0023574668272388836,0.004022715796222721,0.00438339264147065,0.005395148512132293,462.2369334140603,500.9565493170786,426.51000950742576,400,20260803,8.0,4.0,4.0,8.0,9.0,9.0
plate,tamtam_80cm_bronze,10,0.018538157204018885,0.00789193270490279,0.013324916549140586,0.018538157204018885,0.025806127261080218,0.0418603400606335,,,,,,,,,,,,,0.006880155605664408,0.0010682114142528,0.0036589851174293505,0.006880155605664408,0.011653048298663815,0.020037963029580698,0.048784691591973725,0.025657253223130276,0.03585141502617621,0.048784691591973725,0.06311478267070739,0.07625966533402918,0.0037309957547479204,0.0020255810624287807,0.002734723577983977,0.0037309957547479204,0.00473301185952162,0.005330807190606166,540.822128965883,583.8601682679283,500.9565493170786,400,20260803,8.0,4.0,5.0,8.0,9.0,9.0
plate,tamtam_80cm_bronze,11,0.017044858552211058,0.007338903684915244,0.011779706673577913,0.017044858552211058,0.024050379378524073,0.03681476797675691,,,,,,,,,,,,,0.003283954910160429,0.0003070790201024859,0.0015771487422890289,0.003283954910160429,0.005790250609002774,0.010155504974064911,0.03786730527102693,0.01844126250730977,0.02730055973810832,0.03786730527102693,0.048929058205659126,0.05997449427803189,0.0037510778511475823,0.001969339948985204,0.0025719830186503624,0.0037510778511475823,0.004326712729418572,0.005514347043012174,628.3275372521083,676.1815851225036,583.8601682679283,400,20260803,8.0,4.0,6.0,8.0,8.0,9.0
plate,tamtam_80cm_bronze,12,0.014424143747418537,0.006126697994768319,0.010285434104451974,0.014424143747418537,0.019634885249107892,0.02976208620780283,,,,,,,,,,,,,0.0013575752161396116,0.00010339341626798776,0.0005476497562841651,0.0013575752161396116,0.0026231073206226824,0.004776303488445156,0.026321142440587645,0.014144421475579445,0.020788120876032594,0.026321142440587645,0.03217498734018871,0.0421671916059039,0.0029908711833391355,0.0016185569686299002,0.0026524700201058077,0.0029908711833391355,0.0037767779946908603,0.004802261941660494,725.7679631618286,778.9906556781491,676.1815851225036,400,20260803,6.0,4.0,6.0,6.0,7.0,8.0
plate,tamtam_80cm_bronze,13,0.011633044129428805,0.004265677142632306,0.007909390133297523,0.011633044129428805,0.016497967984970736,0.02377744206766952,,,,,,,,,,,,,0.0004894230488687875,2.2015509712220682e-05,0.000166355088773428,0.0004894230488687875,0.0010223170708005653,0.0020799923054780445,0.01743220044824017,0.007467571459891525,0.01258506251797802,0.01743220044824017,0.022455466025095544,0.02857920487849841,0.0026353248990648756,0.0012103430920651075,0.0019077031645106679,0.0026353248990648756,0.0033028409409030287,0.004049604066725493,834.2731048009164,893.4787706641346,778.9906556781491,400,20260803,5.0,3.0,4.0,5.0,6.0,7.0
plate,tamtam_80cm_bronze,14,0.00907145011760555,0.003203113273643209,0.006094597402060144,0.00907145011760555,0.012983748675556702,0.029225787213503177,,,,,,,,,,,,,0.0001537541157472914,4.627033367635434e-06,4.5018292221150545e-05,0.0001537541157472914,0.0003738829280667909,0.001075786167552904,0.011021159457910984,0.0040328284706689695,0.007648919436739439,0.011021159457910984,0.014200508025716652,0.03333821481563851,0.0021171619903940005,0.0008534988184757387,0.0015331850963027432,0.0021171619903940005,0.0028248131580394928,0.009258875050525382,955.1007271246142,1020.9726620319176,893.4787706641346,400,20260803,4.0,2.0,3.0,4.0,5.0,23.556334399552846
plate,tamtam_80cm_bronze,15,0.008354769027183328,0.0027083459275290323,0.004969043821818349,0.008354769027183328,0.02384669385319503,0.05413437507956233,,,,,,,,,,,,,6.485546967883344e-05,8.703254857043204e-07,1.693570587016799e-05,6.485546967883344e-05,0.00020164109240276127,0.0011465651853297734,0.007573044977937474,0.0030055188896966106,0.004506156550136179,0.007573044977937474,0.022463556586202492,0.049076138255664904,0.0020909261612061633,0.0009479286901578349,0.001092000198135246,0.0020909261612061633,0.01041745737134666,0.011247083006531947,1089.651288384257,1162.94977763112,1020.9726620319176,400,20260803,4.0,2.0,2.0,4.0,22.723601183590375,27.372118289535905
plate,tamtam_80cm_bronze,16,0.038382166504484005,0.0035260948301985675,0.008345795821830973,0.038382166504484005,0.050992925605179915,0.06504497249856674,,,,,,,,,,,,,4.9871934144756513e-05,3.0052838119855295e-07,9.634624708863066e-06,4.9871934144756513e-05,0.00020381409515907197,0.0009355229702230148,0.029859357435651584,0.002213917377185331,0.00585304227017899,0.029859357435651584,0.040776725261454726,0.04774140559974864,0.011942198619186193,0.0010878901930878367,0.001935439965048565,0.011942198619186193,0.012334581489881659,0.012997455485391923,1239.484201797112,1321.055402438827,1162.94977763112,400,20260803,24.16873503796092,2.0,3.0,24.16873503796092,26.13950259951689,30.481573359290387
plate,tamtam_80cm_bronze,17,0.047465161301191675,0.016914921831353923,0.037242278966218324,0.047465161301191675,0.05690320790979156,0.06847353475995893,,,,,,,,,,,,,3.259538507099784e-05,1.7514039216217675e-07,5.3485871083750486e-06,3.259538507099784e-05,0.00011664736186192444,0.0006611680339036822,0.030169889546036034,0.004347266552598953,0.01942319444451026,0.030169889546036034,0.03775292999482355,0.0436393060308888,0.01353008360213864,0.0038091699582908038,0.01322317256286679,0.01353008360213864,0.01389264478862798,0.014643011283254665,1406.3359280729921,1497.1217247495472,1321.055402438827,400,20260803,26.953442447331646,4.950000000000003,25.086050353954317,26.953442447331646,29.10893331800112,33.944260529262785
plate,tamtam_80cm_bronze,18,0.04955723313577137,0.029171048350545077,0.04111190870284748,0.04955723313577137,0.057940102042913035,0.067609836475006,,,,,,,,,,,,,1.06097716843375e-05,2.5147710544842943e-08,1.2181855517192708e-06,1.06097716843375e-05,4.351870416399522e-05,0.00034813398810701877,0.025444195299358995,0.00558858073366653,0.015771690805292376,0.025444195299358995,0.0333310472511436,0.04103190360899974,0.015059260602552995,0.014439435753885179,0.014749631983129442,0.015059260602552995,0.015445082481674555,0.016323908118400527,1592.1401126215692,1693.1890682721116,1497.1217247495472,400,20260803,30.01533621012583,24.94497715005262,27.935809573467957,30.01533621012583,32.41568946026907,37.80030673932676
plate,tamtam_80cm_bronze,19,0.05084418853608767,0.031221918203155362,0.043047678260656815,0.05084418853608767,0.05801058192792919,0.06537894551032387,,,,,,,,,,,,,2.6476634432566295e-06,2.044480621485974e-09,2.2469488917554266e-07,2.6476634432566295e-06,1.4953606819936092e-05,0.00017534348427793392,0.02032035551177009,0.0038109847273949137,0.011770752920134077,0.02032035551177009,0.02934777067726447,0.04089582239384299,0.016737014627648684,0.016077505327457903,0.01639402370886798,0.016737014627648684,0.01714554141874669,0.01810970916923141,1799.050003290016,1911.5295361791561,1693.1890682721116,400,20260803,33.42505913919271,27.778710544146335,31.109299611289543,33.42505913919271,36.09809097796067,42.09439732397137
plate,tamtam_80cm_bronze,20,0.05133097462752024,0.03311089289770105,0.044340554410389255,0.05133097462752024,0.05694954489849053,0.06271655934107484,,,,,,,,,,,,,5.348947497563203e-07,1.4990989250138086e-10,3.181859602320604e-08,5.348947497563203e-07,4.362533495209067e-06,8.420397850427162e-05,0.016610985206892324,0.0023794353248196725,0.008620924410606887,0.016610985206892324,0.02590847816786634,0.04130998080827244,0.01857805188985262,0.01787370317960969,0.01821114237631743,0.01857805188985262,0.01902263271980815,0.02006141939741718,2029.4634099536993,2154.6733411054515,1911.5295361791561,400,20260803,37.222124404577904,30.93435423306622,34.64329608060264,37.222124404577904,40.19881094462816,46.87629384300429
plate,tamtam_80cm_bronze,21,0.05083694205855542,0.03495891596926452,0.04516329338591814,0.05083694205855542,0.05506742858077683,0.0592792505676308,,,,,,,,,,,,,1.0125231057554136e-07,1.1153747558212353e-11,4.1438937694227606e-09,1.0125231057554136e-07,1.0952857237008174e-06,3.725034914284212e-05,0.012801931967975666,0.0014549514762673733,0.006072341862484372,0.012801931967975666,0.02238056846276552,0.041785560770017195,0.02062068151409234,0.01987030206515739,0.020229465173349587,0.02062068151409234,0.021095460999035892,0.022203352428426477,2286.0504961747515,2425.4381262171387,2154.6733411054515,400,20260803,41.45053384708329,34.44847701969621,38.57875228064462,41.45053384708329,44.765370067590226,52.201410737488644
plate,tamtam_80cm_bronze,22,0.04962322178797372,0.03655324751219297,0.04534052422724487,0.04962322178797372,0.053075239400801014,0.05632698922102197,,,,,,,,,,,,,1.4797795989490448e-08,6.365176284407981e-13,4.259063504747428e-10,1.4797795989490448e-08,2.4098841943149227e-07,1.5908000108754213e-05,0.009767356527005874,0.0007342261687970266,0.0039130038451021774,0.009767356527005874,0.018592426985518908,0.04161758426748856,0.022875774877285916,0.022087671212009507,0.022469149654154155,0.022875774877285916,0.02338476477151874,0.024547830828516373,2571.784725619831,2726.9616171356174,2425.4381262171387,400,20260803,46.159287888385165,38.36180189945776,42.961273779162106,46.159287888385165,49.850687376017895,58.13145749342699
plate,tamtam_80cm_bronze,23,0.04815191880402629,0.037641410318831295,0.044484759772765455,0.04815191880402629,0.05074339656088284,0.0538673223598222,,,,,,,,,,,,,1.893556826839925e-09,2.1468295912689973e-14,3.185657247733259e-11,1.893556826839925e-09,4.240322738291116e-08,5.691790499872762e-06,0.00679865215473755,0.0003068028041105193,0.0023177273154766356,0.00679865215473755,0.015141896215875182,0.040064203154286646,0.025373693753433978,0.024539917170155648,0.024945080509159577,0.025373693753433978,0.025911850169949666,0.027124113621268455,2889.9773222733784,3062.7379830990285,2726.9616171356174,400,20260803,51.40295336661282,42.719677973915374,47.84164690712719,51.40295336661282,55.5136934668315,64.73515375482539
plate,tamtam_80cm_bronze,24,0.04631231920427477,0.0363060847432459,0.0433900419108657,0.04631231920427477,0.048776903906963515,0.05136892039098046,,,,,,,,,,,,,2.2346221520312745e-10,3.031562270855794e-16,1.6042566840415704e-12,2.2346221520312745e-10,8.284667561423472e-09,1.914540387513402e-06,0.004367297173406615,0.0001083566505968895,0.0012170927359070383,0.004367297173406615,0.011261884953058843,0.036638727887291,0.028143919416213914,0.027264992397291576,0.027674188285760855,0.028143919416213914,0.028700230722275392,0.029952419275059688,3244.3156440657726,3436.658328728339,3062.7379830990285,400,20260803,57.242295877684306,47.572605973464796,53.27642729011413,57.242295877684306,61.82001341493805,72.08902567314256
plate,tamtam_80cm_bronze,25,0.044754276166387774,0.032471981175370514,0.04168845984969421,0.044754276166387774,0.04670055630981916,0.049223888831498315,,,,,,,,,,,,,1.987100087147275e-11,2.537457424359442e-18,7.548365288108846e-14,1.987100087147275e-11,1.4317278138387187e-09,7.356236933518491e-07,0.0024524344860657027,3.208084994896171e-05,0.0005283608248842044,0.0024524344860657027,0.007603684735451694,0.031424200441449925,0.031177079747397016,0.03027455138377586,0.030701071806117843,0.031177079747397016,0.03176574206685626,0.03304186177544514,3638.905914797386,3853.0557856320793,3436.658328728339,400,20260803,63.74498395021495,52.97682347906363,59.32859523646531,63.74498395021495,68.84272726163613,80.27829272152887
plate,tamtam_80cm_bronze,26,0.043240063866792675,0.025984791375839537,0.03852936933869857,0.043240063866792675,0.045264180714966656,0.047112172232030985,,,,,,,,,,,,,1.4409633673362777e-12,1.5065674759400445e-20,1.9475783864036785e-15,1.4409633673362777e-12,2.0731680123301173e-10,2.714073578926991e-07,0.0011954924701351667,8.011867250042844e-06,0.00020830048360441657,0.0011954924701351667,0.004667129032293883,0.02507948895118227,0.03454100069686826,0.03362996214979911,0.0340744806615134,0.03454100069686826,0.03514709743579714,0.036408239299321056,4078.320809686421,4316.755726388418,3853.0557856320793,400,20260803,70.98637321423787,58.99495662477031,66.06828557712704,70.98637321423787,76.66321689400961,89.39785525058662
plate,tamtam_80cm_bronze,27,0.04078891912835764,0.01964126491042881,0.03364806131858218,0.04078891912835764,0.044185602027678586,0.04603039524839595,,,,,,,,,,,,,6.797029504278059e-14,3.3762956037712995e-23,3.481746019885962e-17,6.797029504278059e-14,2.373369144585661e-11,9.446555665629372e-08,0.0005400714282012995,1.4626670843702034e-06,7.035136099309518e-05,0.0005400714282012995,0.0026234859745566472,0.018162913549302297,0.038248377253253106,0.037358156496627624,0.037791869472851174,0.038248377253253106,0.038844778575904015,0.0400661138213982,4567.652446074554,4833.131682803398,4316.755726388418,400,20260803,79.05037965099561,65.69674583327958,73.57360041482947,79.05037965099561,85.37210912928515,99.55339422984066
